filename,center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad
079_HC.png,92.61117584860473,37.980744654811666,38.82219510480977,24.022603084610182,3.041707068480845
080_HC.png,49.91337567786768,33.094635370728724,39.85640081787541,23.7374330142262,0.015983493914328566
081_HC.png,55.6190016332709,40.98160511170957,47.49348877538978,30.62167576388363,3.057627978109557
082_HC.png,42.89112742706341,28.0081547250836,28.77848501884524,20.34026338532501,3.021801803545266
083_HC.png,44.47210785921291,29.22531536742936,34.182590741333456,26.212806620998236,3.077071584070171
084_HC.png,41.68072085091892,29.418712623969554,30.01623525988776,20.890672646494153,0.09679045929005785
085_HC.png,60.71560547684618,36.15675873196116,36.42554033724695,22.66006169648763,1.638961703400886
086_HC.png,53.410513681918,35.209657532221,36.046251616887005,23.993574281989385,2.9319229130742364
087_HC.png,86.21625203601708,47.5635829162882,38.620399048583685,34.64815356021576,0.9779487049518123
088_HC.png,135.59109647344002,78.46366635926589,61.67137350039621,43.014101666250184,1.2145005266686835
089_HC.png,55.25186606211303,33.53406368544957,36.08697041514863,26.32585585756936,3.1316233763651904
090_HC.png,40.83697955989411,28.686894741891344,26.53101695194534,21.270086607024748,0.2211142758260089
091_HC.png,40.42223468802371,26.69694632061387,31.779956326339576,16.860937037212913,0.02303128342311426
092_HC.png,120.1173869072508,88.73012338221693,65.90040095658892,48.95095626730184,1.2347927489106514
093_HC.png,42.219072852884004,28.172985998812948,28.822140907629812,20.395542953577102,0.07771237218905722
094_HC.png,50.527005764883796,28.973371383871502,36.14605184883005,27.366768989778866,3.0814311787746305
095_HC.png,50.15717449905785,33.10648747987335,38.7463823744974,24.89813328885152,3.0783031629162783
096_HC.png,63.66661566013592,42.282192643463056,47.87597245339522,32.54849729018556,3.085161601671559
097_HC.png,62.58141602463949,34.445399283341686,25.014007307903796,21.26949371623289,2.2763085125005924
098_HC.png,53.56382748596215,37.46588081613868,30.906282018918887,26.6659542706639,1.6370153737300936
099_HC.png,102.49884535837313,74.29673427038762,53.35917151106488,49.325570354747384,2.003620790584654
100_HC.png,45.759623180492554,26.625605901668795,27.177726053729895,21.843167161603798,3.0686079249678446
101_HC.png,52.92697470120682,34.44073124595556,35.44476452952548,23.39017240849009,2.654941176795681
102_HC.png,49.65924721667555,33.11565491150687,32.216655635225315,23.73309555306446,3.134614505743513
103_HC.png,36.66283888819783,30.693952813654548,23.049365319612125,19.160668003580884,0.9207951374298399
104_HC.png,52.48291499759769,34.537243273626416,30.852596505822362,22.95871639736483,2.7151273524299544
105_HC.png,108.5168649144103,75.972382892549,59.19438250616369,51.014463061220724,1.3593559836286004
106_HC.png,67.4486123156086,43.64713684811175,41.073794529124434,30.841354414637603,3.037311387943615
107_HC.png,42.10932980340909,28.82807111450726,32.06292105869616,19.52403444144083,0.021316074523048727
108_HC.png,42.183384261720136,28.450518593956623,33.82950659820817,19.356764418136464,0.021375596173411997
109_HC.png,39.35155739505751,32.25582736719039,35.61877730648943,22.037651828490223,0.07477943288055294
110_HC.png,76.26817504399216,53.2930871996873,54.20602461876702,23.798878873783288,2.214323105233862
111_HC.png,33.59606777354066,21.650663670811507,24.128075137676042,16.719613080139613,2.899154313757465
112_HC.png,49.757071182456855,33.861169109346946,32.94264274428245,24.186283655218745,3.0445092465798265
113_HC.png,35.97789667511405,35.17627371653709,27.72480701939641,20.763935075553757,0.2719592141997472
114_HC.png,51.00977605443398,37.028936257182465,32.34161445726464,22.78393883644935,0.08521569540230096
115_HC.png,60.185470793675975,40.724151690520394,53.40213473128568,32.0736913339233,2.930405443885109
116_HC.png,69.76529295566162,38.33440105158358,45.39697865949682,29.747820669045257,0.1992571801275106
117_HC.png,25.673111959357865,16.67039956944199,17.921240767103114,13.282648073505161,3.0535173889670197
118_HC.png,22.802643310767724,19.88657400821015,18.14005726367134,14.093571687543488,2.0403331652911825
119_HC.png,25.22450889352481,18.757259550546493,17.888215802996967,15.347724489259587,1.7012883739553641
120_HC.png,35.96119050419282,23.18733550470106,28.25385443478679,18.736974275919426,3.0884118566239462
121_HC.png,66.57228076670391,43.81486077908966,41.21648346594689,32.25184838015043,0.04119044678998306
122_HC.png,57.706310894163025,37.04315817923073,44.89747555802693,26.427018001176954,3.1281178574223194
123_HC.png,21.18975572781164,15.797329552102786,18.103709880629367,11.104363432656362,0.05753852745754347
124_HC.png,50.756119879766146,30.050211861224753,34.36723603200398,27.027443258561572,3.011463012719415
125_HC.png,40.33527610794225,25.582759147918427,29.39475057836203,19.877471402790245,2.8558597033902107
126_HC.png,34.805269805968656,26.42195660511045,29.31250275441322,17.455887755611897,3.0536031427541204
127_HC.png,31.827790072169016,18.16078597403344,19.797492587653128,13.085631385704259,0.24577181856878005
128_HC.png,45.9991642122852,29.256649603338413,32.37692908145354,24.915412180009923,2.896097670616327
129_HC.png,47.49171809886288,31.787679277322987,30.93078526868526,23.45331312931113,3.097678325636877
130_HC.png,44.745378362082576,29.1898101491268,29.184255730857828,21.56482760743245,0.13692096796618938
131_HC.png,47.74482617279423,27.835321038184315,34.78902855545269,23.46043540018846,0.05197584973064046
132_HC.png,39.31468642876265,25.21644778366793,22.083585767378075,19.2784661885762,2.6435270015216563
133_HC.png,59.50434312447857,42.427349546386885,38.25774491997574,27.83119869888787,2.9262675573413985
134_HC.png,74.02827376531732,51.89344045516921,51.88875825138519,40.01484783222558,2.9634404924689424
135_HC.png,53.364967886020715,36.64115261865302,39.93091440535736,31.85312860980752,2.948506017707996
136_HC.png,41.98376829805845,32.40475432272267,24.20907614558843,19.66553578089462,0.0773689575664915
137_HC.png,48.306407077292086,29.37648600662805,31.09305818323783,24.363674956472043,0.06714734582860386
138_HC.png,57.6654492810843,41.615047191208554,38.18443867331233,31.967670684467436,0.1309562860727389
139_HC.png,42.468337729250756,30.88273378935768,31.008817393879376,22.36684507282803,3.026425184355698
140_HC.png,45.605615471910774,32.487373394226324,22.43190040947293,18.382875539490453,1.1439965326021437
141_HC.png,43.49489867037833,29.543840586062338,32.667244153582224,21.962749622385267,0.14995128254772908
142_HC.png,52.38212598241606,36.09450088128367,33.33363791982585,26.093722884043718,2.8034411031283444
143_HC.png,47.444023042851136,30.663925041647218,35.984443201443646,27.23393060396692,2.125622596966165
144_HC.png,26.40900424434885,18.593092136375553,14.289811648780947,12.796500995205523,2.014099963289466
145_HC.png,40.269756083552146,26.912898867551423,30.36568321635332,19.995333616214356,0.03575826395649393
146_HC.png,51.08461483461063,33.282938856539204,31.36081425124758,24.40499052966842,3.130762909016986
147_HC.png,34.761254597946916,25.197001463729457,27.96215771898863,16.301758671568134,3.0175949411293224
148_HC.png,37.718459346991104,25.998168364302455,24.553513514455094,19.055486063520124,2.3459602284392793
149_HC.png,50.49681652406359,36.00495074235868,35.98819110853988,24.52911010915427,3.076342011089544
150_HC.png,56.122587860005105,36.9309166493192,28.00949290438769,26.36496978339721,0.9213959465717617
151_HC.png,112.22453388415545,72.31895303321687,62.23236998956258,43.91158480772041,1.0741865583156787
152_HC.png,105.6572725993702,76.3398043618268,53.96235853770906,39.25810234636473,1.3760255078397334
153_HC.png,20.60588510421361,18.8938134891786,13.293626111860123,11.256683352909498,2.788647909063227
154_HC.png,50.59167731372857,37.45928020374434,34.419692050996865,26.45507608301625,3.1081179171099875
155_HC.png,45.73165649628615,31.641708102417226,37.699021586143154,23.21731454499951,3.033636758271524
156_HC.png,103.83473611770708,69.78085779171685,51.09289369326512,38.6288533786737,1.38491727008729
157_HC.png,39.869918496685074,25.378031320060092,28.799425790030565,21.68385870671716,2.95579322539878
158_HC.png,45.521496607916426,31.229033122207504,28.616483889389432,21.52878069875946,0.06603321238656921
159_HC.png,47.78612963656717,28.80083392443014,26.225144076729585,23.56564759612066,0.7024470870280962
160_HC.png,42.02097383172626,31.43730281103221,28.95255238607336,20.63132091779073,3.1296290681828847
161_HC.png,54.19385647130652,35.37686280648673,38.99857665325968,24.708293671678334,3.050905626885979
162_HC.png,99.77049352596093,60.026554930999396,58.36275796955978,48.06464048530573,0.06580950685500256
163_HC.png,27.79828756401834,19.004498239107125,20.035004914339712,14.110491767477447,1.9425618637716482
164_HC.png,38.94330088523787,29.30010395602193,31.90230677359976,18.636142038575937,3.0988489180940215
165_HC.png,45.213031613422515,30.59740718478968,35.58097096340772,23.13952042615903,2.96123193297694
166_HC.png,41.362399880383535,28.64708942960281,30.675059855019757,21.78972761212965,3.0490047956579347
167_HC.png,29.544370317780924,29.63869672789292,14.75925589983426,9.397061723378943,2.1566948292475825
168_HC.png,41.1545690369673,29.35090095425608,26.699139206033774,23.047482661642903,0.32762500677874695
169_HC.png,47.00088386745936,29.59522603833165,28.24198494184443,22.694510277064428,2.257593347677142
170_HC.png,31.804231411497426,22.46832580057841,26.647518039104117,15.652737890038537,3.0027298417147725
171_HC.png,51.03962520752582,35.59257024007951,35.02503076808355,28.58584690181254,2.141047625999904
172_HC.png,24.209091798782172,22.53701228552927,18.76377031786525,17.775228570138847,0.6335897254635525
173_HC.png,82.49296305798684,57.864140005987394,51.87917754673831,43.23591841950813,3.100165451778902
174_HC.png,93.6308538908797,54.532009638338494,48.23627597943048,44.25163345733654,1.6215899909952725
175_HC.png,25.854477443715584,16.425679113627215,17.491280955495807,12.971879898956063,2.545776805553761
176_HC.png,59.37213222121974,41.38180762436579,41.241158203022245,26.608729666864125,2.9359610642351233
177_HC.png,28.40145638018995,16.837992922280467,14.816589031175434,12.91117326225998,2.7547264273105605
178_HC.png,52.85557198427779,32.810349897025226,20.27083399542981,15.018039532207501,1.9821962588262116
179_HC.png,29.314471107045183,18.511873145911153,20.868938123419852,17.046102925852463,2.7869805039047284
180_HC.png,53.09169243816261,35.05280760886299,41.570290571876455,25.7836718898435,2.952002348745107
181_HC.png,49.873898870256106,33.72086001254095,35.79293512381886,27.457501415818555,3.016556441462246
182_HC.png,39.712077382745136,27.59305735570859,30.681893369864778,19.987862318341865,3.1404000900536557
183_HC.png,78.2391807642024,47.58618808621786,50.69720780486653,38.06879812013525,3.076043737047455
184_HC.png,34.648245430266826,25.5529070010854,27.485881882850645,18.85825617543486,2.478520802752682
185_HC.png,55.13369417985111,37.258787005765946,34.22360436324879,25.289251482496045,3.0394092930923247
186_HC.png,73.88602225691034,54.433170776957425,45.65336483293907,40.1698028144862,2.625446467985972
187_HC.png,26.03920613629358,20.170573063017656,17.305482714444395,16.247380492062184,2.9084181196093057
188_HC.png,40.102677165475335,29.547617405693295,23.082886247701826,19.29584395427093,2.8981164798806613
189_HC.png,52.610799595606295,28.707058151039778,29.472137499971875,22.22205834295957,2.9362582730127764
190_HC.png,45.83617810274302,27.852370656875504,33.27912898601048,22.648450154325666,0.08446668134571618
191_HC.png,61.30099775498364,42.22038495515485,49.218098942019616,28.830717321339097,0.03169308171054248
192_HC.png,92.0197165202845,67.76852217569478,58.279123856386285,52.175219352771926,1.954381771637747
193_HC.png,95.64011204107526,68.7766982141556,61.02732451334709,45.196487984548824,2.8449252965865632
194_HC.png,44.40612375952306,29.212424637970802,26.246676714320106,20.356714089549065,0.14991346566024993
195_HC.png,39.963018351817844,26.43636378941405,30.908433966062418,19.520557149574515,3.085061733130681
196_HC.png,96.47646756249132,63.32806067411013,60.201403386716805,42.46735702859207,3.1149260221206663
197_HC.png,50.107620796035945,32.856564764977,35.09637217652002,24.40664006574008,3.062107148746961
198_HC.png,60.77793046511965,36.613882398186874,43.22535652167873,25.809187358685538,3.096906008920754
199_HC.png,49.41234303067672,30.192816990771476,36.31393124778684,22.99930687409532,3.121414414642481
200_HC.png,77.89542436238591,51.42292648418522,41.93013817145609,37.14332873541682,0.5401215596333685
201_HC.png,50.24984555683357,36.133561305820464,36.19607048405813,26.28657354660773,2.786687955658983
202_HC.png,57.364636330279104,35.567198448604366,48.270582678876316,23.492600324438158,0.013158545788027012
203_HC.png,91.05936918613301,61.47488625643716,50.63945109022288,43.33304459295586,1.0801885244643903
204_HC.png,40.36862500895416,29.864040556980544,28.567139580678447,25.95823128948017,2.9167286469489526
205_HC.png,68.41913682433865,48.930077909182295,47.397965182687244,35.423481506866196,2.733225662565915
206_HC.png,63.409550588395064,42.4382265352364,44.97411838606222,34.585543376495,0.007044460557423097
207_HC.png,43.321603490251285,30.127430835319053,25.115637456339392,21.96882312008205,3.1235926140980568
208_HC.png,106.53879779203943,69.66899123870824,56.94500783897721,43.1208243586746,1.7304812633897835
209_HC.png,41.402499458671535,25.26757170015647,23.128349245875455,15.822367874792489,1.7288687027049838
210_HC.png,68.0560449113155,46.368186789535685,60.728462570267666,31.395462817409477,0.04288701356241804
211_HC.png,102.10156285831812,69.48862051326414,62.294109521342776,46.78586430253209,1.4555850485608697
212_HC.png,37.23870181862181,22.555063367587753,16.728968560071557,10.334092999090167,0.16070659176806856
213_HC.png,31.624218312609436,18.255269731577698,15.120145007439842,9.4378029986305,0.5153277962008398
214_HC.png,54.2724367385247,34.43503158639345,39.748807011965724,26.8393974011246,3.092248539648369
215_HC.png,51.14222799646374,36.2474267877256,33.32597949857078,26.69991275308832,1.9996301768492246
216_HC.png,40.509097302334446,27.307572032540715,30.677052013714903,22.055173685199875,2.999838314561219
217_HC.png,32.4720836690901,23.00199085936984,21.898441271748766,14.911140359835414,3.023225662622077
218_HC.png,52.79551155113992,35.11598534830796,40.947821893860535,27.192461201752433,0.06812139699730034
219_HC.png,31.295190478865017,21.12597193349299,25.68365120072553,18.782335260106258,2.7728147505924334
220_HC.png,42.36370596579002,33.11176241181149,28.965045034058022,22.549518787899483,2.122833734672634
221_HC.png,43.283301099892924,27.909653749454385,26.311410517060498,22.386641160766278,0.4498742208255263
222_HC.png,56.27001296788575,36.151221462889325,38.50606677104665,25.896689406474703,2.969285465271394
223_HC.png,49.30641989055838,33.37586967667722,31.584344387490074,20.459338877988788,0.045707167998757445
224_HC.png,37.39674387317798,22.91007270559395,24.38149942067547,17.29891280163572,2.9616271460827077
225_HC.png,43.5098502317802,31.472459343337896,17.987896282975694,13.511174463548775,2.8637132322867997
226_HC.png,41.85846192985139,27.148567722566273,26.40681225130953,20.436752681454312,0.5803910853184021
227_HC.png,52.339381475416985,38.50619554818331,32.23393939075744,27.79756920039776,2.3710909483287304
228_HC.png,60.75538258382949,35.73819334045815,28.73446964115037,28.61076177565284,2.0515560590199127
229_HC.png,44.57106604188453,28.332551405290783,32.17752029312234,23.932613411348438,3.075433340525609
230_HC.png,42.5559012913134,26.206233546221892,28.545701215172752,20.783267685077426,0.14218337428018593
231_HC.png,98.72685163320452,70.43687010412371,51.70300925008836,39.82726290957549,1.9531091801108527
232_HC.png,61.37362134702518,36.101882523077556,30.009038816369245,25.24365372771317,0.21234089108890636
233_HC.png,45.20300869487446,28.904213735896374,25.13993992580178,22.461667640181144,1.6445786305514318
234_HC.png,25.72360354711449,19.722829489189138,22.03342369526521,14.081846145999615,0.116910508167552
235_HC.png,36.51778874844504,26.597553066064343,26.78230788913241,17.314520122925845,2.8861100175802026
236_HC.png,48.075326516543896,34.05651486549633,35.097270497038366,25.546318431806473,2.9395882896398113
237_HC.png,53.514551836865365,33.88261384544556,37.776119920312524,23.804166933113407,0.1398461841075324
238_HC.png,49.415472572915824,34.96718550705748,28.150121183045655,25.61880076422868,2.9171160037295047
239_HC.png,68.79420343817694,45.372006430622704,46.166390290715256,36.88925749526758,2.749599043263831
240_HC.png,39.10027602896257,26.63881185439297,31.610692950230924,20.70842263968689,2.977879619267134
241_HC.png,104.96653593135389,66.08223106879878,62.0797647219074,47.25228721687841,3.0959274303782043
242_HC.png,53.23582517122611,33.39394526354585,28.733901293149625,25.735506777584295,1.7926958190235585
243_HC.png,66.27335893769454,40.568084616017565,38.37960820969857,26.443741414020902,0.08725194837177555
244_HC.png,110.9902785292196,68.388464453697,68.81008180774941,42.30916549559764,1.67231162501054
245_HC.png,56.76582930071385,45.38436317947379,62.514982045191154,23.202449690802034,3.1065269446747745
246_HC.png,50.17190665113414,35.750698585387006,32.242286010874324,25.953089232056122,3.1141447838148917
247_HC.png,121.65195578109919,81.39842626021074,66.26563906742942,63.15879769021311,1.1677386137202002
248_HC.png,50.98514103709412,30.65158832489251,35.04043622666982,24.862277234457142,1.2692143723160345
249_HC.png,101.53338472384978,67.84568079214387,51.38618228543577,39.694902947085644,1.4218113722487027
250_HC.png,52.13386681348078,31.861432911670793,31.28518178236753,26.24356743829745,0.27096505616482064
251_HC.png,67.83222488334015,32.57255452567614,37.89116766814744,24.217628084482904,0.8423101822085506
252_HC.png,51.24059400300299,30.320387565719177,22.253210408054457,20.23431849280687,0.6550334985608705
253_HC.png,45.0706290201048,31.677198911684204,24.05049209155494,20.47204293548221,0.5608607934643061
254_HC.png,106.20945395738796,72.22444068923878,58.14802447233259,35.01174254635596,1.4346020023321353
255_HC.png,62.230182094411454,37.2851256142367,27.516001906595775,25.78717480432836,0.10554307137065777
256_HC.png,35.205050594103,18.854298644722675,16.374652537232123,11.451074055397346,0.21159440703535717
257_HC.png,26.13501042359591,19.846109652432833,17.738608435337046,13.68023647072089,3.05246104612064
258_HC.png,52.212755504023505,32.103426408731906,35.176373154109875,25.43775715133925,0.19874465477572484
259_HC.png,24.61291946704521,18.97568576195254,11.536572726195065,9.512937229565216,1.221907043976303
260_HC.png,42.26757760997796,31.645918402664456,28.183215842611133,19.94458594702742,3.0824317283961733
261_HC.png,63.053982297905115,36.73728618437783,28.181351068510505,23.659549208814152,0.26299967450244816
262_HC.png,28.397997380830034,17.592770050731705,21.161041615609285,14.957796394580171,2.9292553577683584
263_HC.png,101.8278895936592,66.55399913344618,53.20536511292002,48.12104770566312,1.1420617460702012
264_HC.png,124.75556152821181,73.83053895831203,62.26039459733615,57.91476238630106,1.4239882401237336
265_HC.png,142.8371784851238,90.17353102186942,72.21490512573861,51.33626273751022,1.1620037626288235
266_HC.png,44.35314438889711,31.20632365758248,33.09511843292525,20.74936076230251,3.0538207230151797
267_HC.png,61.11806117883558,43.17682155316623,34.73068904131019,31.946076071847408,3.110574283741422
268_HC.png,80.54518069417504,50.03653494529806,48.422173855478945,43.33793226330565,0.22490022563166556
269_HC.png,48.11704040091672,29.408214869718066,25.812277628070145,17.85779066665773,0.08172881858706021
270_HC.png,56.48038063643157,34.58964034584387,40.66923162982561,29.88835393755306,3.090931073857107
271_HC.png,58.519785249752324,37.7974286067274,36.277306631221784,25.525397436196386,2.8564009908817694
272_HC.png,43.819035196426874,32.00716707135888,30.051504160619427,23.553975548108156,0.04886474494520989
273_HC.png,37.773521601669714,31.3226116704286,29.88025272748623,20.812712833460257,3.0553353958851623
274_HC.png,63.79324302062716,34.37864167524738,38.3880021434035,36.045852384609326,2.8160104245251913
275_HC.png,47.21477347980949,31.782938340269524,29.988260957825823,21.83638815508905,0.043166645476876354
276_HC.png,43.539863446205445,36.9605213652501,33.41792858017934,28.331262583454606,0.6015395138508304
277_HC.png,42.72201806328897,26.886280433351004,26.88434544937404,20.512263413841666,0.9047828813757384
278_HC.png,28.93240458143458,24.691609676584328,18.81740729156245,16.771677963127985,0.0735581072046426
279_HC.png,36.56159264316384,26.457483350316494,31.42349636042311,19.79627088354253,3.0891483538234077
280_HC.png,102.38672081998882,66.78607987106152,53.47164832047736,48.19658144174104,1.0624247073613438
281_HC.png,67.04932183060288,43.71909841502354,46.377184841288326,31.006577629072183,3.0706473737306275
282_HC.png,57.544009706111815,38.561641702718724,35.12549355817023,26.515287072664997,0.14328539033926074
283_HC.png,96.13415312608225,63.76712161337927,48.23696570675966,46.224503732837206,0.6328761314494658
284_HC.png,52.34435484582458,33.52448646783346,34.66418109516541,27.73987489920137,0.0461592395937984
285_HC.png,48.216596540554754,30.22596115905845,29.490883082384038,22.784521261979425,0.23315229658538508
286_HC.png,67.09962709889194,48.04585903184321,47.996593940990756,34.53498704354722,2.69727844733008
287_HC.png,28.506785495854256,17.270125103172937,15.134799996598518,13.371057689440699,0.08244401049780099
288_HC.png,29.13342536285066,24.661201898582668,21.370442174976702,17.94272320859007,2.345574336397327
289_HC.png,81.58161167989589,61.11301907794797,45.50860580257753,39.121701845828554,2.054385800836176
290_HC.png,90.56110527082832,62.659651108597565,52.63412923883952,46.19341992435721,2.9765995708891877
